aid,data,label
6650,0305,18
6650,0306,31
6650,0307,20
6650,0308,48
6650,0309,24
6650,0310,46
6650,0311,5
6683,0227,33
6683,0302,1
6683,0318,7
6683,0319,11
6718,0303,1
6718,0306,1
6718,0309,1
6718,0310,1
6718,0312,1
6718,0316,2
6718,0317,2
6718,0318,1
6718,0319,1
6745,0319,34
6747,0218,2
6747,0220,2
6747,0222,13
6747,0301,6
6747,0302,1
6747,0303,2
6747,0310,2
6747,0312,9
6754,0307,85
6754,0314,44
6773,0315,1
6773,0318,1
6779,0312,40
6779,0313,4
6779,0314,88
6779,0315,19
6779,0316,38
6779,0317,34
6779,0318,25
6779,0319,52
6800,0317,1
6803,0226,1
6803,0227,11
6803,0228,1
6851,0222,1
6851,0302,1
6851,0310,1
6851,0315,1
6851,0316,10
6851,0318,6
6852,0312,1
6853,0226,3
6853,0227,13
6853,0305,1
6853,0307,7
6853,0308,7
6853,0309,24
6853,0310,12
6853,0311,17
6853,0312,12
6853,0313,22
6853,0314,10
6853,0315,18
6853,0316,12
6853,0317,21
6853,0318,7
6853,0319,12
6886,0220,1
6886,0222,60
6895,0318,1
6895,0319,3
6901,0301,1
6901,0302,1
6901,0305,1
6901,0309,1
6944,0219,1
6968,0311,2
6968,0314,2
6968,0316,3
6968,0317,2
6968,0318,1
6977,0304,7
6998,0217,2
6998,0219,6
6998,0220,1
7014,0311,18
7043,0218,1
7043,0219,1
7043,0220,2
7043,0221,1
7043,0222,4
7043,0223,2
7043,0224,2
7043,0225,1
7043,0226,10
7043,0227,14
7043,0228,3
7043,0301,13
7043,0302,7
7043,0303,1
7043,0304,2
7043,0306,1
7043,0308,1
7043,0309,5
7043,0310,1
7043,0311,2
7043,0312,1
7043,0313,3
7043,0314,2
7043,0315,4
7047,0223,6
7047,0224,8
7047,0228,1
7047,0301,8
7080,0217,2
7080,0220,1
7080,0222,2
7080,0223,1
7080,0224,1
7080,0227,1
7080,0228,1
7080,0305,3
7080,0306,4
7080,0307,9
7080,0308,9
7080,0309,1
7080,0310,7
7080,0311,5
7080,0312,7
7080,0313,5
7080,0314,4
7080,0315,4
7080,0316,9
7080,0317,11
7080,0318,3
7080,0319,1
7098,0219,1
7106,0319,134
7145,0315,6
7145,0316,24
7145,0317,28
7145,0318,9
7145,0319,11
7157,0309,78
7157,0310,91
7157,0311,70
7157,0312,67
7157,0313,55
7157,0314,73
7157,0315,1
7157,0316,1
7163,0308,24
7163,0309,10
7163,0318,33
7193,0218,2
7193,0219,1
7193,0303,2
7204,0225,2
7204,0226,12
7204,0227,6
7204,0228,8
7204,0301,2
7204,0302,5
7204,0303,2
7204,0304,4
7204,0305,2
7204,0306,7
7204,0307,8
7204,0308,3
7204,0309,4
7204,0310,11
7204,0312,1
7204,0313,4
7204,0315,5
7342,0222,1
7342,0223,2
7342,0303,1
7357,0309,1
7357,0310,3
7357,0311,5
7357,0312,2
7357,0313,2
7357,0314,3
7357,0315,1
7357,0316,3
7357,0317,2
7357,0318,1
7357,0319,2
7384,0217,6
7384,0222,1
7384,0223,1
7384,0224,2
7384,0226,2
7384,0301,2
7384,0302,2
7384,0303,2
7384,0304,2
7384,0305,1
7448,0217,7
7448,0218,3
7448,0219,7
7448,0220,1
7448,0221,10
7448,0222,3
7448,0224,2
7448,0226,5
7448,0227,3
7452,0220,8
7452,0221,8
7452,0223,5
7452,0224,5
7452,0225,8
7452,0226,4
7452,0227,10
7452,0228,23
7452,0301,3
7458,0317,11
7480,0217,4
7480,0218,9
7480,0219,8
7480,0220,3
7480,0221,4
7480,0222,4
7480,0223,4
7480,0224,3
7480,0225,2
7480,0226,1
7480,0227,4
7480,0228,10
7480,0301,3
7480,0302,5
7480,0303,9
7480,0304,15
7480,0305,13
7480,0306,4
7480,0307,11
7480,0308,1
7480,0309,8
7480,0310,6
7480,0311,14
7480,0312,12
7480,0313,2
7480,0314,4
7485,0309,44
7536,0217,30
7536,0218,79
7536,0219,122
7536,0220,288
7536,0221,229
7536,0222,251
7536,0223,83
7536,0225,219
7536,0226,215
7536,0227,212
7536,0301,178
7536,0302,218
7536,0303,275
7536,0304,252
7536,0305,260
7536,0306,119
7536,0307,283
7536,0308,73
7536,0311,26
7537,0316,9
7537,0317,24
7537,0318,1
7537,0319,2
7578,0304,4
7578,0305,6
7626,0303,20
7626,0304,8
7626,0305,4
7626,0306,3
7626,0307,4
7626,0308,10
7626,0309,18
7626,0310,1
7626,0311,2
7626,0312,1
7626,0313,1
7626,0315,1
7626,0316,3
7626,0317,1
7626,0319,2
7657,0312,10
7657,0313,3
7657,0314,18
7658,0307,6
7658,0308,3
7658,0309,1
7658,0313,1
7658,0317,3
7658,0318,6
7658,0319,2
7678,0226,1
7678,0227,5
7678,0310,1
7678,0311,4
7678,0312,2
7678,0316,1
7678,0318,1
7699,0301,1
7699,0302,3
7699,0303,2
7699,0304,1
7699,0305,1
7699,0306,1
7699,0307,1
7699,0310,1
7699,0313,1
7724,0219,1
7724,0220,1
7724,0221,3
7724,0222,2
7724,0223,1
7724,0225,4
7753,0217,16
7753,0218,14
7753,0219,8
7753,0220,18
7753,0221,13
7753,0222,15
7753,0223,12
7753,0224,38
7753,0225,20
7753,0226,20
7753,0227,26
7753,0228,28
7753,0302,22
7753,0303,31
7753,0304,16
7753,0305,9
7753,0307,20
7753,0308,28
7753,0311,26
7753,0312,32
7753,0313,28
7753,0314,32
7753,0316,19
7753,0317,13
7773,0224,1
7773,0225,1
7773,0226,1
7773,0227,1
7773,0228,3
7781,0304,1
7781,0308,4
7781,0311,6
7790,0304,1
7790,0307,1
7852,0223,5
7852,0224,2
7852,0225,3
7852,0226,4
7852,0227,5
7852,0228,3
7852,0302,16
7882,0220,1
7882,0221,1
7882,0227,1
7883,0306,149
7883,0307,134
7886,0225,1
7886,0304,2
7917,0315,14
7917,0316,12
7917,0317,27
7930,0313,118
7930,0314,93
7930,0315,4
7946,0302,1
7946,0304,1
7946,0306,3
7946,0307,2
7946,0308,2
7946,0309,3
7946,0310,2
7946,0311,1
7946,0313,2
7946,0314,1
7946,0315,2
7946,0319,1
7950,0311,153
7950,0312,86
7950,0313,45
7954,0221,21
7954,0305,5
7954,0308,1
7954,0309,2
7954,0310,1
7954,0313,1
7954,0314,1
7954,0315,4
7954,0319,1
7965,0303,11
7965,0304,22
7965,0305,18
7965,0306,31
7965,0307,48
7965,0308,30
7965,0309,42
7965,0310,13
7965,0311,26
7965,0312,31
7965,0313,31
7965,0314,21
7965,0315,15
7965,0316,7
7998,0227,1
7998,0301,1
7998,0303,1
7998,0306,1
8003,0217,5
8003,0218,6
8003,0219,6
8003,0220,1
8076,0217,92
8076,0218,86
8076,0219,131
8076,0220,107
8076,0221,9
8109,0310,1
8109,0311,13
8144,0221,9
8144,0222,4
8144,0223,2
8144,0224,4
8144,0226,1
8144,0227,2
8149,0311,1
8149,0312,29
8149,0313,66
8187,0217,19
8223,0228,26
8223,0301,7
8223,0302,4
8223,0303,8
8223,0304,7
8223,0306,5
8223,0307,2
8223,0308,15
8223,0310,3
8223,0312,1
8252,0217,9
8252,0218,1
8252,0219,1
8252,0220,1
8252,0222,1
8260,0305,66
8288,0223,1
8288,0305,1
8304,0305,4
8304,0309,4
8304,0310,11
8304,0311,8
8304,0312,9
8304,0313,6
8304,0316,6
8304,0317,10
8304,0318,6
8323,0308,3
8323,0309,4
8323,0310,5
8323,0311,5
8345,0301,2
8345,0302,1
8345,0308,32
8345,0309,1
8345,0310,1
8345,0311,24
8345,0312,1
8345,0314,4
8350,0218,14
8350,0220,3
8350,0223,4
8350,0224,2
8350,0225,6
8350,0301,2
8350,0303,9
8350,0304,1
8354,0222,1
8354,0223,3
8354,0226,5
8354,0228,1
8354,0304,3
8354,0305,1
8354,0306,3
8354,0307,1
8354,0309,2
8354,0310,1
8354,0311,2
8392,0217,308
8392,0218,188
8392,0219,79
8392,0220,80
8392,0221,63
8392,0222,40
8392,0223,77
8392,0224,49
8392,0225,64
8392,0226,76
8392,0227,39
8409,0314,27
8409,0315,28
8409,0316,21
8409,0317,30
8409,0318,25
8409,0319,36
8427,0225,1
8427,0303,1
8428,0217,31
8428,0219,40
8428,0220,6
8428,0221,42
8428,0222,26
8428,0223,15
8428,0224,52
8428,0225,18
8428,0226,25
8428,0227,15
8428,0228,17
8428,0301,26
8428,0302,9
8428,0303,39
8428,0304,4
8428,0305,4
8428,0306,7
8428,0307,13
8428,0308,8
8428,0309,5
8428,0310,7
8428,0311,2
8466,0222,39
8466,0223,6
8466,0224,4
8466,0225,1
8466,0226,1
8466,0227,3
8466,0303,7
8466,0304,4
8468,0311,89
8476,0228,19
8476,0301,17
8476,0302,25
8476,0303,29
8476,0304,24
8476,0305,17
8476,0306,16
8476,0307,2
8476,0308,3
8476,0309,6
8476,0310,9
8476,0311,1
8476,0312,2
8476,0314,1
8477,0223,7
8493,0217,2
8493,0219,3
8493,0225,3
8493,0226,1
8493,0305,1
8495,0305,38
8495,0306,29
8495,0307,17
8495,0308,24
8495,0309,12
8495,0310,22
8495,0311,23
8495,0312,24
8495,0313,27
8495,0314,2
8495,0315,33
8495,0316,32
8495,0317,16
8495,0318,6
8495,0319,9
8505,0301,74
8505,0312,2
8505,0314,2
8510,0313,1
8510,0314,22
8510,0315,85
8510,0316,106
8510,0317,91
8510,0318,89
8510,0319,83
8522,0223,3
8522,0224,3
8522,0225,1
8522,0228,1
8522,0301,3
8522,0302,11
8522,0303,11
8594,0228,1
8594,0301,1
8594,0304,1
8594,0305,1
8600,0301,4
8600,0302,18
8600,0303,19
8600,0304,9
8600,0305,22
8600,0306,10
8600,0307,11
8600,0308,4
8607,0223,1
8607,0224,1
8607,0304,1
8607,0307,1
8607,0308,1
8607,0309,2
8607,0312,3
8614,0306,1
8614,0307,13
8614,0309,22
8614,0310,9
8614,0311,17
8614,0312,23
8614,0313,20
8614,0314,24
8614,0315,13
8614,0316,22
8614,0317,16
8614,0318,16
8614,0319,15
8623,0223,6
8623,0224,11
8623,0225,2
8623,0228,1
8623,0301,16
8623,0302,11
8623,0303,11
8623,0305,2
8664,0217,4
8705,0313,33
8705,0314,25
8705,0315,54
8705,0316,111
8705,0317,57
8705,0318,54
8705,0319,54
8709,0220,4
8709,0222,1
8709,0228,3
8709,0302,2
8709,0313,2
8761,0218,1
8773,0220,2
8773,0225,1
8773,0227,1
8773,0301,1
8773,0305,1
8773,0310,1
8773,0317,6
8773,0318,4
8780,0310,1
8781,0221,4
8781,0222,3
8781,0223,1
8781,0226,1
8781,0228,3
8781,0303,1
8781,0304,1
8781,0306,3
8781,0307,4
8781,0308,5
8781,0310,3
8781,0311,4
8781,0312,2
8781,0313,3
8787,0313,1
8787,0314,2
8787,0315,3
8787,0316,5
8794,0223,4
8794,0224,6
8804,0217,3
8804,0218,23
8804,0220,1
8847,0310,1
8853,0221,4
8853,0223,1
8853,0224,4
8853,0225,6
8853,0226,4
8853,0227,2
8853,0228,1
8853,0303,3
8853,0304,2
8853,0306,1
8853,0307,3
8853,0308,7
8853,0309,5
8853,0310,5
8853,0311,5
8853,0312,3
8853,0314,4
8940,0312,3
8940,0314,3
8974,0224,1
8977,0316,1
8977,0318,3
8977,0319,1
8980,0221,5
8980,0222,2
8985,0316,7
8985,0317,6
8985,0318,9
8985,0319,5
8996,0227,1
9031,0226,12
9031,0227,10
9031,0228,9
9031,0301,11
9031,0302,1
9031,0303,39
9031,0304,11
9031,0305,10
9031,0306,9
9031,0307,13
9031,0308,4
9031,0309,18
9031,0311,7
9031,0312,6
9031,0313,25
9031,0314,9
9031,0315,39
9031,0316,10
9031,0317,27
9031,0318,20
9031,0319,7
9066,0317,4
9079,0226,93
9079,0227,52
9079,0228,64
9079,0301,39
9079,0302,116
9079,0303,51
9079,0304,43
9079,0305,34
9079,0306,33
9079,0307,34
9079,0308,47
9079,0309,40
9085,0317,36
9085,0318,23
9095,0308,32
9095,0309,26
9095,0310,33
9095,0311,15
9095,0312,18
9095,0313,18
9095,0314,16
9095,0315,19
9095,0316,21
9095,0317,12
9095,0319,36
9103,0317,787
9103,0318,708
9103,0319,543
9122,0217,1
9122,0218,2
9122,0219,2
9122,0220,4
9122,0222,2
9122,0314,1
9122,0317,3
9122,0318,2
9235,0219,1
9245,0306,1
9262,0306,198
9262,0307,311
9262,0308,217
9262,0309,228
9262,0310,273
9262,0311,351
9262,0312,295
9262,0313,314
9262,0314,275
9262,0315,239
9262,0316,267
9262,0317,326
9262,0318,209
9262,0319,405
9284,0221,1
9306,0310,8
9306,0311,2
9306,0312,1
9306,0314,1
9306,0316,1
9306,0317,2
9306,0319,5
9314,0217,15
9314,0218,9
9314,0219,28
9314,0220,16
9314,0221,11
9314,0222,11
9314,0223,26
9314,0224,10
9314,0225,10
9314,0226,17
9314,0227,4
9314,0228,1
9314,0301,2
9314,0302,6
9314,0303,2
9314,0310,23
9314,0314,2
9314,0315,2
9314,0316,2
9321,0313,1
9321,0314,17
9321,0315,43
9321,0316,28
9321,0317,56
9321,0318,45
9321,0319,22
9333,0305,1
9333,0318,1
9369,0311,3
9369,0317,3
9376,0223,1
9406,0314,1
9437,0305,7
9450,0308,3
9450,0309,7
9450,0310,7
9452,0222,2
9452,0223,128
9452,0224,144
9452,0225,71
9452,0226,61
9457,0222,1
9545,0310,82
9545,0311,17
9545,0312,7
9545,0313,18
9545,0314,12
9545,0315,11
9545,0316,33
9545,0317,10
9545,0318,4
9545,0319,16
9615,0305,295
9615,0306,1434
9615,0307,1537
9615,0308,152
9619,0309,249
9674,0217,10
9674,0218,5
9674,0219,3
9674,0220,1
9674,0221,3
9674,0223,9
9674,0225,19
9674,0226,4
9674,0227,5
9674,0228,6
9674,0301,1
9674,0304,8
9674,0306,2
9710,0318,26
9710,0319,3
9723,0218,1
9723,0219,2
9723,0223,1
9723,0225,2
9728,0303,11
9728,0304,4
9728,0305,6
9728,0307,4
9728,0308,5
9745,0222,3
9745,0223,26
9745,0224,2
9745,0226,17
9745,0228,12
9745,0301,28
9745,0302,4
9745,0303,3
9779,0314,57
9830,0303,1
9835,0307,3
9835,0308,23
9835,0309,23
9835,0310,16
9835,0311,19
9835,0312,17
9835,0313,13
9835,0314,14
9856,0221,3
9856,0223,4
9856,0224,3
9856,0225,6
9856,0226,3
9856,0227,5
9856,0228,6
9856,0301,6
9856,0302,3
9856,0303,13
9856,0304,10
9856,0305,6
9856,0306,38
9856,0307,21
9856,0308,15
9856,0309,38
9856,0310,24
9856,0311,5
9856,0312,14
9856,0313,19
9856,0314,5
9856,0315,4
9856,0316,21
9856,0317,6
9856,0318,1
9871,0217,20
9871,0218,3
9871,0219,4
9871,0220,1
9871,0221,2
9871,0222,4
9871,0223,7
9871,0224,2
9871,0225,32
9871,0226,4
9871,0227,6
9871,0228,4
9871,0301,12
9871,0302,1
9871,0303,1
9871,0305,1
9871,0307,1
9871,0308,3
9871,0309,3
9871,0310,3
9871,0311,1
9871,0312,1
9871,0314,2
9871,0315,1
9871,0316,2
9871,0318,2
9871,0319,2
9912,0303,1
9912,0304,2
9912,0305,1
9912,0306,4
9927,0228,1
9927,0301,2
9927,0303,1
9927,0304,1
9927,0305,11
9927,0306,2
9927,0308,2
9927,0309,8
9927,0312,3
9927,0314,1
9970,0217,2
9970,0218,1
9970,0220,3
9970,0221,2
9970,0226,1
9970,0228,1
9970,0301,1
9970,0305,1
9970,0306,3
9970,0307,3
9970,0308,2
9970,0313,1
9970,0317,2
9970,0319,1
9979,0217,59
9979,0218,47
9979,0219,51
10003,0217,1
10003,0222,2
10003,0310,15
10063,0226,2
10063,0303,1
10063,0306,1
10063,0312,2
10063,0319,1
10077,0228,1
10077,0301,1
10077,0303,4
10077,0304,2
10077,0305,1
10077,0306,1
10077,0307,3
10077,0308,1
10077,0309,4
10077,0310,1
10077,0311,1
10077,0312,1
10077,0314,1
10077,0316,4
10087,0217,135
10087,0218,174
10087,0219,181
10087,0220,153
10087,0221,146
10087,0222,170
10087,0223,147
10087,0224,166
10087,0225,93
10087,0226,85
10087,0227,66
10087,0228,63
10087,0301,74
10087,0302,68
10087,0303,63
10087,0304,68
10087,0305,107
10087,0306,84
10087,0307,42
10087,0308,47
10087,0309,64
10087,0310,61
10087,0311,47
10087,0312,38
10087,0313,48
10128,0313,14
10128,0314,1
10134,0228,12
10134,0301,5
10134,0303,1
10167,0217,1
10167,0219,2
10167,0220,3
10167,0221,3
10167,0223,1
10167,0224,3
10175,0219,1
10177,0228,4
10177,0302,1
10177,0303,3
10177,0304,2
10177,0305,1
10207,0222,12
10214,0302,1
10214,0303,5
10214,0304,1
10214,0305,2
10214,0307,3
10215,0319,22
10216,0317,2
10223,0307,1
10223,0308,5
10223,0309,6
10223,0310,4
10223,0311,6
10223,0312,4
10223,0313,1
10223,0314,3
10223,0315,4
10223,0316,4
10223,0317,4
10223,0318,7
10223,0319,6
10228,0303,2
10228,0304,2
10228,0305,13
10228,0306,1
10228,0307,9
10228,0308,9
10228,0309,4
10228,0317,1
10250,0227,3
10250,0228,8
10250,0301,8
10250,0302,1
10250,0303,8
10250,0304,4
10250,0305,1
10250,0306,3
10250,0307,4
10250,0308,4
10250,0309,1
10250,0310,3
10250,0311,2
10250,0312,3
10250,0313,5
10250,0314,4
10250,0315,9
10250,0316,3
10250,0317,1
10306,0305,5
10306,0306,6
10306,0307,2
10306,0309,4
10306,0310,8
10306,0311,1
10306,0315,3
10306,0316,4
10348,0217,2
10348,0222,1
10348,0223,1
10348,0226,8
10348,0227,6
10348,0228,2
10348,0301,8
10348,0303,1
10348,0312,1
10372,0309,41
10372,0310,7
10372,0311,4
10372,0314,14
10393,0312,1
10409,0314,6
10409,0316,21
10409,0318,1
10423,0308,1
10423,0309,11
10424,0228,7
10424,0302,2
10424,0303,3
10424,0305,82
10424,0309,1
10424,0310,1
10424,0311,12
10424,0312,8
10424,0313,13
10424,0314,4
10424,0318,9
10424,0319,13
10436,0217,22
10436,0219,1
10436,0220,2
10436,0221,4
10436,0222,3
10436,0224,1
10436,0227,2
10436,0301,4
10444,0307,2
10468,0313,2
10468,0314,1
10470,0218,1
10470,0219,1
10479,0307,1
10479,0308,1
10479,0309,3
10479,0310,2
10479,0313,1
10479,0314,1
10479,0318,2
10479,0319,2
10480,0217,5
10480,0218,4
10480,0219,2
10480,0220,1
10480,0221,4
10480,0222,1
10480,0223,3
10480,0224,2
10480,0225,2
10480,0226,1
10480,0227,2
10480,0228,1
10480,0301,3
10480,0302,3
10480,0303,2
10480,0304,5
10480,0305,1
10480,0306,1
10480,0307,2
10492,0217,19
10492,0218,3
10492,0219,8
10492,0220,2
10492,0221,5
10492,0222,5
10492,0223,3
10492,0224,9
10492,0225,5
10492,0226,4
10492,0227,6
10492,0228,6
10492,0301,2
10492,0302,2
10492,0304,8
10492,0305,7
10492,0306,8
10492,0307,1
10492,0308,8
10492,0309,5
10492,0310,5
10492,0311,11
10492,0312,6
10492,0313,8
10492,0314,6
10492,0315,8
10492,0316,5
10492,0317,5
10492,0318,2
10492,0319,3
10506,0305,1
10506,0308,1
10506,0311,1
10506,0314,2
10506,0316,1
10506,0317,2
10519,0216,1
10519,0217,40
10519,0218,61
10519,0219,71
10519,0220,44
10587,0217,1
10587,0218,1
10587,0224,2
10625,0228,1
10669,0313,1
10671,0219,4
10671,0220,2
10671,0221,1
10671,0222,3
10671,0223,2
10671,0224,3
10671,0225,2
10671,0226,4
10684,0218,13
10684,0219,3
10684,0220,3
10685,0221,6
10685,0223,1
10685,0224,2
10685,0225,2
10685,0226,1
10685,0228,5
10685,0301,1
10685,0302,5
10685,0303,2
10685,0304,2
10685,0305,2
10685,0306,1
10685,0307,1
10685,0308,4
10698,0225,26
10707,0217,1
10707,0218,6
10707,0219,1
10707,0221,1
10707,0222,2
10707,0223,1
10707,0228,1
10707,0301,1
10707,0302,5
10707,0303,1
10707,0319,1
10710,0306,7
10710,0307,22
10710,0308,31
10710,0309,10
10710,0310,9
10710,0311,2
10764,0309,5
10764,0311,2
10764,0312,2
10764,0314,1
10764,0315,2
10764,0316,3
10764,0317,5
10764,0318,1
10806,0317,33
10811,0222,1
10811,0226,1
10811,0228,1
10811,0303,1
10811,0304,1
10811,0307,1
10811,0309,2
10811,0311,1
10811,0312,2
10811,0319,1
10863,0217,1
10863,0218,1
10890,0217,24
10890,0218,2
10890,0219,20
10890,0220,32
10890,0221,43
10890,0222,10
10890,0223,16
10890,0224,20
10916,0227,1
10916,0228,12
10916,0302,1
10916,0303,1
10916,0304,1
10916,0305,1
10916,0307,1
10916,0308,7
10916,0309,3
10916,0310,3
10916,0311,4
10916,0312,1
10916,0313,6
10916,0314,17
10916,0315,8
10916,0316,20
10916,0317,26
10916,0318,3
10916,0319,8
10990,0217,1
10998,0223,1
10998,0224,1
10998,0225,4
10998,0227,1
10998,0301,1
10998,0302,1
10998,0305,1
10998,0308,3
10998,0309,1
10998,0312,4
11001,0308,2
11001,0309,10
11001,0315,1
11001,0316,1
11001,0317,2
11001,0319,1
11003,0217,1315
11003,0218,1122
11003,0219,944
11003,0220,1544
11003,0221,1272
11003,0222,1259
11003,0223,1225
11003,0224,1214
11003,0225,1144
11003,0226,1360
11003,0227,1304
11003,0228,1179
11003,0301,898
11003,0302,976
11003,0303,1180
11003,0304,1150
11003,0305,1266
11003,0306,1217
11003,0307,987
11003,0308,931
11003,0309,1159
11003,0310,1866
11003,0311,1395
11003,0312,1220
11003,0313,1048
11003,0314,1258
11003,0315,1038
11003,0316,1432
11003,0317,1950
11003,0318,1373
11003,0319,1441
11012,0306,7
11012,0307,3
11012,0308,5
11012,0309,16
11012,0310,27
11028,0224,1
11028,0225,1
11028,0227,2
11028,0228,3
11028,0301,4
11028,0303,9
11028,0304,2
11052,0312,46
11052,0313,45
11052,0314,57
11052,0315,28
11052,0316,71
11054,0308,3
11054,0309,7
11054,0310,15
11054,0311,13
11054,0312,6
11054,0313,13
11054,0314,20
11054,0315,54
11054,0316,104
11054,0317,84
11054,0318,43
11054,0319,75
11092,0315,5
11158,0219,1
11158,0310,1
11158,0315,1
11199,0219,11
11199,0220,3
11199,0221,4
11199,0222,2
11199,0223,6
11260,0218,36
11260,0223,27
11260,0224,33
11260,0225,42
11260,0226,44
11260,0303,1
11260,0304,1
11260,0305,4
11260,0306,1
11260,0312,2
11260,0313,4
11260,0314,2
11260,0316,2
11260,0318,3
11260,0319,2
11286,0301,2
11316,0315,1
11316,0316,52
11316,0317,46
11316,0318,30
11316,0319,29
11334,0307,28
11420,0304,2
11436,0222,2
11436,0223,1
11481,0217,41
11481,0218,33
11481,0219,29
11481,0220,7
11483,0217,3
11483,0220,2
11483,0222,2
11505,0312,2
11550,0218,1
11550,0310,11
11550,0311,2
11550,0312,1
11550,0313,1
11550,0314,2
11586,0301,14
11586,0302,47
11586,0303,41
11592,0307,2
11611,0221,1
11611,0301,3
11611,0306,1
11611,0310,2
11611,0314,1
11611,0317,1
11614,0305,1
11717,0312,2
11717,0313,2
11717,0317,2
11717,0318,3
11748,0228,10
11748,0301,10
11748,0302,1
11748,0303,13
11748,0304,12
11748,0305,23
11748,0307,1
11748,0308,13
11748,0309,11
11784,0220,3
11784,0221,1
11784,0223,1
11784,0224,3
11784,0227,1
11793,0315,23
11793,0317,42
11793,0318,29
11793,0319,5
11833,0302,6
11833,0304,3
11833,0305,2
11833,0307,3
11833,0308,1
11833,0309,6
11833,0313,2
11833,0314,3
11874,0318,1
11874,0319,3
11875,0217,3
11907,0217,44
11907,0218,64
11907,0219,76
11907,0220,67
11907,0221,82
11907,0222,53
11907,0223,82
11907,0224,58
11907,0225,78
11907,0226,74
11907,0227,88
11907,0228,79
11907,0301,114
11957,0219,1
11993,0218,1
11993,0220,7
11993,0221,11
11993,0222,4
11993,0223,5
11993,0224,12
11993,0225,15
11993,0227,5
11993,0302,5
11993,0303,5
11993,0304,4
11993,0306,1
12009,0305,75
12009,0306,28
12009,0307,3
12033,0315,10
12037,0302,1
12039,0217,13
12039,0218,8
12039,0228,1
12039,0301,12
12047,0217,1
12061,0225,1
12061,0301,1
12061,0302,1
12061,0304,1
12061,0305,6
12061,0306,1
12061,0307,2
12061,0308,3
12061,0309,1
12061,0310,1
12061,0312,1
12061,0317,1
12101,0308,39
12101,0309,29
12101,0310,11
12101,0311,10
12101,0312,9
12101,0313,7
12101,0314,7
12101,0315,6
12101,0316,7
12101,0317,6
12101,0318,4
12101,0319,5
12109,0228,409
12109,0301,578
12109,0303,167
12152,0222,2
12152,0223,1
12152,0225,1
12153,0225,48
12153,0226,36
12153,0227,34
12153,0228,48
12153,0301,37
12153,0302,63
12153,0303,35
12153,0304,68
12153,0305,46
12153,0306,45
12153,0307,65
12153,0308,41
12153,0309,44
12153,0310,61
12153,0311,58
12153,0312,61
12153,0313,18
12153,0314,39
12153,0315,46
12153,0316,46
12153,0317,37
12153,0318,45
12153,0319,62
12195,0305,4
12195,0306,4
12219,0226,1
12219,0227,4
12241,0310,1
12241,0311,15
12266,0226,36
12266,0227,18
12266,0228,11
12266,0301,24
12266,0302,46
12266,0303,18
12266,0305,33
12266,0306,42
12266,0307,36
12266,0308,2
12272,0309,3
12272,0310,2
12272,0315,1
12272,0317,1
12277,0310,1
12277,0311,3
12277,0312,3
12295,0318,33
12304,0227,1
12304,0305,1
12304,0306,2
12304,0308,1
12304,0310,2
12304,0318,2
12308,0217,1
12308,0219,1
12308,0221,1
12308,0222,6
12308,0223,4
12308,0224,4
12308,0227,2
12308,0311,2
12308,0313,2
12308,0315,1
12308,0319,1
12330,0306,2
12330,0307,74
12330,0308,52
12330,0309,47
12330,0310,87
12330,0311,63
12330,0312,56
12330,0313,68
12330,0314,103
12330,0315,71
12330,0316,76
12330,0317,69
12330,0318,83
12330,0319,80
12352,0225,1
12357,0307,2
12357,0308,27
12357,0309,41
12357,0310,35
12357,0311,35
12357,0312,24
12357,0313,33
12357,0314,37
12357,0315,18
12357,0316,20
12357,0317,24
12357,0318,38
12357,0319,36
12378,0226,2
12389,0306,2
12389,0307,14
12389,0308,90
12389,0309,94
12389,0310,91
12389,0311,63
12389,0312,83
12389,0313,78
12389,0314,101
12389,0315,76
12389,0316,84
12389,0317,94
12389,0318,75
12389,0319,73
12407,0227,1
12476,0306,10
12476,0307,1
12476,0308,1
12476,0309,6
12476,0310,6
12476,0311,4
12476,0312,3
12476,0313,2
12476,0314,2
12476,0315,2
12476,0316,5
12476,0317,6
12476,0318,3
12476,0319,3
12510,0301,1
12510,0302,1
12510,0303,1
12511,0314,42
12511,0315,41
12511,0316,37
12511,0317,26
12511,0318,34
12511,0319,19
12522,0301,28
12522,0302,3
12522,0303,9
12522,0304,15
12522,0305,9
12522,0306,17
12522,0307,15
12522,0308,8
12522,0309,8
12522,0310,14
12522,0311,6
12522,0312,3
12522,0313,8
12522,0314,7
12522,0315,7
12522,0317,9
12522,0318,15
12522,0319,4
12552,0220,1
12552,0221,1
12552,0222,2
12552,0226,2
12552,0228,1
12552,0302,1
12552,0305,1
12552,0306,2
12552,0307,2
12552,0310,2
12552,0312,2
12579,0226,3
12579,0228,1
12579,0301,12
12579,0302,9
12579,0303,3
12579,0304,2
12604,0307,333
12604,0308,500
12604,0310,48
12610,0304,1
12610,0305,55
12610,0306,8
12610,0309,1
12610,0311,1
12610,0312,18
12610,0313,11
12610,0314,2
12610,0315,1
12610,0316,12
12610,0317,1
12610,0318,14
12610,0319,1
12633,0318,1
12662,0219,2
12662,0309,2
12662,0311,1
12729,0226,3
12729,0227,1
12741,0225,6
12741,0226,5
12741,0227,4
12741,0228,2
12789,0301,1
12789,0303,1
12789,0306,2
12789,0312,2
12789,0315,1
12789,0317,1
12818,0302,14
12818,0303,6
12818,0304,3
12818,0305,6
12818,0306,3
12818,0307,1
12818,0308,10
12818,0309,5
12818,0310,7
